timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-29T12:57:50,Train_B_Emission,f7941763-7562-4e66-be38-84c8b53da515,4.479081630706787,9.38982990226857e-06,2.096373916897531e-06,17.5,0.0009917760867636,5.22689151763916,2.173416664203008e-05,-1.111112000000005e-09,5.81974734287428e-06,2.7552802872904363e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-29T13:04:32,Train_B_Emission,74724c1e-3cab-4c02-95bc-799a74b7c549,3.669469356536865,8.619054795508703e-06,2.348855912954975e-06,17.5,2.1300099533128347,5.22689151763916,1.7837698260943097e-05,2.171112847999991e-06,5.282287899574385e-06,2.5291099008517475e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-29T13:13:43,Train_B_Emission,832f3aac-7586-4e60-a330-a60c8eecc5f1,3.5626988410949707,8.343897870371512e-06,2.342016050901196e-06,17.5,2.0710475414539187,5.22689151763916,1.7304112348291612e-05,2.0461127480000032e-06,5.133474353732481e-06,2.4483699450024097e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T11:09:48,Train_B_Emission,bb24dbed-c790-409c-95c7-7c047ac0a0b7,7.326176643371582,1.5378617903944534e-05,2.0991328291078628e-06,17.5,0.0002933170882337,5.22689151763916,3.528505580292808e-05,-5.55555999999999e-10,9.84134675725784e-06,4.512584700418592e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T11:40:57,Train_B_Emission,73eb04fd-aff3-4b83-afe0-b691c6487928,3.8478291034698486,8.810197883380645e-06,2.2896541521129124e-06,17.5,1.519820211950229,5.22689151763916,1.868741893106037e-05,1.6208346300000005e-06,5.543721190198881e-06,2.585197475125925e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T11:59:03,Train_B_Emission,b87e90bf-791b-44e3-ad94-74e54e6c62d7,3.3643643856048584,7.69737247408982e-06,2.287912839353742e-06,17.5,1.5026284677565365,5.22689151763916,1.6340067651536733e-05,1.4019455659999996e-06,4.844571270716642e-06,2.2586584488253373e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T12:15:22,Train_B_Emission,63d2e0bf-0e3e-4d74-83f7-da3b412aa668,4.415650129318237,9.272259152605864e-06,2.099862733924862e-06,17.5,0.0007495275330115,5.22689151763916,2.142636726299922e-05,-8.333340000000055e-10,5.782278276045076e-06,2.720781220504429e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T12:19:45,Train_B_Emission,11e3fabd-db0d-44cb-82a9-968015a984be,3.868459939956665,8.88071408500633e-06,2.2956717202313368e-06,17.5,1.6126051275958124,5.22689151763916,1.876331816116969e-05,1.727223603999993e-06,5.568350366165759e-06,2.605889213133544e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T12:28:15,Train_B_Emission,3f332d80-13a0-47ba-a03f-f7a568f025b6,3.9987852573394775,9.262710928409668e-06,2.3163811838629343e-06,17.5,1.8052112386470915,5.22689151763916,1.941906975375281e-05,2.001668268000002e-06,5.759056600246594e-06,2.717979462199941e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T12:31:44,Train_B_Emission,bb349d91-70c2-4042-9f9a-bd7cd770e84c,4.467773199081421,9.396868247070995e-06,2.1032554313641086e-06,17.5,0.0019699844120991,5.22689151763916,2.1708679530355667e-05,2.222223999999997e-09,5.862553902348963e-06,2.757345565670463e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T12:38:11,Train_B_Emission,fe3892b5-e33a-4809-9764-6640e139227d,4.593521118164063,1.0445259322855404e-05,2.2739112445901114e-06,17.5,1.356850065116025,5.22689151763916,2.2303514016999144e-05,1.7277791600000004e-06,6.6184815339858e-06,3.064977471098494e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T12:45:19,Train_B_Emission,5451098b-60ed-4f04-b6e0-0e7c4bdaf3f7,3.207199811935425,7.4277844299579456e-06,2.315971833845786e-06,17.5,1.790959953077653,5.22689151763916,1.558086673418681e-05,1.59305683e-06,4.621602266543618e-06,2.179552583073043e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T13:14:45,Train_B_Emission,2bf6c43c-105b-4863-9b38-1f0d0af7cb2d,4.009342670440674,9.372543096085823e-06,2.337675740511267e-06,17.5,2.0208155589902965,5.22689151763916,1.947523852189382e-05,2.2472240200000133e-06,5.779615241417559e-06,2.75020777833114e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T13:18:00,Train_B_Emission,8c390b7d-6dec-4107-af38-9951831fc066,4.444607973098755,9.345796141171372e-06,2.102726764145981e-06,17.5,0.0007422976958619,5.22689151763916,2.1580422255727983e-05,8.33333999999992e-10,5.842337962891406e-06,2.742359355261939e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T13:23:16,Train_B_Emission,df110fdc-9d6f-42a0-beef-2ce9bed075b8,4.811915397644043,1.0133088585788728e-05,2.1058326567316583e-06,17.5,0.0009076579008991,5.22689151763916,2.336590737104416e-05,-1.111112000000005e-09,6.368968378210979e-06,2.973376463725514e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T13:29:35,Train_B_Emission,3b1ba5cd-53f9-4891-ad74-9ed8817a4042,4.200595617294312,9.692695744925886e-06,2.307457472226081e-06,17.5,1.6960470198774609,5.22689151763916,2.040491369035509e-05,1.97639047e-06,6.060205211658171e-06,2.844150937201326e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T13:36:44,Train_B_Emission,a4bbc4a3-e690-4529-a5f1-b752ad0ace56,4.266915082931519,9.84774713356946e-06,2.3079313607534267e-06,17.5,1.7135853217009285,5.22689151763916,2.071750892533197e-05,2.0269460659999924e-06,6.152025385580373e-06,2.889648037691233e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2023-12-30T16:16:30,Train_B_Emission,None,3.686931610107422,8.48941917598427e-06,2.30257028709489e-06,17.5,1.6782308736615508,5.22689151763916,1.789323886235555e-05,1.713334704000005e-06,5.304132537578993e-06,2.491070610393455e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
